case_id,accepted,first_withdrawal_amount,monthly_cost,payback_period,requested_amount,offered_amount,credit_score,offer_amt_less_than_requested,pb_treat
Application_987876406,1,5000,254.56,120,25000,25000,0,0,0
Application_602576566,1,20000,205.49,120,20000,20000,0,0,0
Application_591424389,1,5500,61.93,120,0,5500,0,0,0
Application_539520165,0,5000,56.3,120,10000,5000,0,1,0
Application_630017020,1,0,158,126,15750,15750,0,0,1
Application_136764955,0,17500,179.8,120,17500,17500,0,0,0
Application_1447256897,0,4825,366.56,120,5000,36000,0,0,0
Application_727399275,1,15000,154.11,120,15000,15000,0,0,0
Application_483020781,0,45000,458.2,120,50000,45000,0,1,0
Application_268523137,0,0,450,126,45000,45000,0,0,1
Application_1865080562,1,10000,106.46,120,10000,10000,0,0,0
Application_1847033425,1,118,254.56,120,25000,25000,0,0,0
Application_1852677359,1,40000,407.29,120,0,40000,0,0,0
Application_1779843639,1,10000,106.46,120,0,10000,0,0,0
Application_1892920379,1,0,600,126,60000,60000,0,0,1
Application_1096662178,0,0,390,126,39000,39000,0,0,1
Application_157964662,0,0,460,126,46000,46000,0,0,1
Application_1727916264,1,0,250,126,25000,25000,0,0,1
Application_327753891,0,3583,509.11,120,50000,50000,0,0,0
Application_1753625106,1,200,305.47,120,0,30000,0,0,0
Application_1133544291,0,6691.54,106.46,120,10000,10000,0,0,0
Application_1755488383,1,0,250,126,25000,25000,0,0,1
Application_1860254570,0,0,350,126,35000,35000,0,0,1
Application_649459695,0,38250,389.47,120,38250,38250,0,0,0
Application_472082312,0,12000,127.75,120,12000,12000,0,0,0
Application_29412323,1,50000,509.11,120,50000,50000,0,0,0
Application_1308570195,1,0,250,126,25000,25000,0,0,1
Application_278710468,1,12000,127.75,120,12000,12000,0,0,0
Application_1313031925,1,35000,356.38,120,35000,35000,0,0,0
Application_274949367,1,0,290,126,29000,29000,0,0,1
Application_2093140915,1,24959,397.11,120,39000,39000,0,0,0
Application_387839828,1,0,600,126,60000,60000,0,0,1
Application_1092805390,1,6152,763.67,120,75000,75000,0,0,0
Application_1274923024,0,38000,386.93,120,38000,38000,0,0,0
Application_897293969,1,37500,381.83,120,37500,37500,0,0,0
Application_1425374205,0,11124,254.56,120,25000,25000,0,0,0
Application_1308060431,0,0,455,126,45500,45500,0,0,1
Application_182712917,0,858,315.65,120,31000,31000,0,0,0
Application_1084197155,1,40000,407.29,120,40000,40000,0,0,0
Application_1628949013,0,6000,360,126,0,36000,0,0,1
Application_1055618357,0,0,300,126,50000,30000,0,1,1
Application_1571882566,1,25000,254.56,120,22500,25000,0,0,0
Application_1213956619,1,29500,300.38,120,29500,29500,0,0,0
Application_1428675766,1,0,250,126,25000,25000,0,0,1
Application_998917442,0,41000,539.66,120,50000,53000,0,0,0
Application_653391914,0,5000,56.3,120,5000,5000,0,0,0
Application_1577978004,1,15000,154.11,120,15000,15000,0,0,0
Application_1931588226,1,39000,397.11,120,70000,39000,0,1,0
Application_1345076352,1,15000,154.11,120,15000,15000,0,0,0
Application_397690469,0,15000,154.11,120,15000,15000,0,0,0
Application_125735546,1,22000,226.03,120,22000,22000,0,0,0
Application_775052104,1,26000,264.74,120,26000,26000,0,0,0
Application_799154441,1,75000,763.67,120,75000,75000,0,0,0
Application_1243522820,0,0,300,126,25000,30000,0,0,1
Application_222827091,1,7000,250,126,7000,25000,0,0,1
Application_237577413,0,25000,356.38,120,25000,35000,0,0,0
Application_1670926863,1,10000,300,126,30000,30000,0,0,1
Application_1228435455,1,0,400,126,40000,40000,0,0,1
Application_919807065,1,13000,350,126,35000,35000,0,0,1
Application_1969335807,1,20200,305.47,120,30000,30000,0,0,0
Application_1932968376,0,14400,153.3,120,1600,14400,0,0,0
Application_1389114601,1,583,285.1,120,28000,28000,0,0,0
Application_332811786,1,5000,78.82,120,20000,7000,0,1,0
Application_614810920,0,6000,67.56,120,15000,6000,0,1,0
Application_1965608734,1,50000,509.11,120,50000,50000,0,0,0
Application_1124681080,1,14950,154.11,120,15000,15000,0,0,0
Application_588758280,1,20000,205.49,120,20000,20000,0,0,0
Application_1826347954,1,0,250,126,25000,25000,0,0,1
Application_339123431,1,50000,509.11,120,50000,50000,0,0,0
Application_239377155,0,5000,250,126,0,25000,0,0,1
Application_253831222,1,2000,250,126,25000,25000,0,0,1
Application_1876138473,1,0,500,126,50000,50000,0,0,1
Application_548042971,1,5000,300,126,30000,30000,0,0,1
Application_903529535,1,2500,450,126,45000,45000,0,0,1
Application_1936831272,1,0,300,126,30000,30000,0,0,1
Application_908451479,1,10000,600,126,60000,60000,0,0,1
Application_1626417881,1,0,400,126,40000,40000,0,0,1
Application_599426245,1,5327,106.46,120,10000,10000,0,0,0
Application_634772779,0,15000,154.11,120,20000,15000,0,1,0
Application_1972637504,1,12000,127.75,120,12000,12000,0,0,0
Application_1618821415,1,75000,763.67,120,75000,75000,0,0,0
Application_621575411,1,15000,154.11,120,15000,15000,0,0,0
Application_1761167654,1,20000,205.49,120,20000,20000,0,0,0
Application_1380707551,0,12000,127.75,120,12500,12000,0,1,0
Application_5188726,1,15000,154.11,120,15000,15000,0,0,0
Application_104045138,0,5000,56.3,120,5000,5000,0,0,0
Application_139023923,0,0,300,126,0,30000,0,0,1
Application_1140934167,1,2250,763.67,120,75000,75000,0,0,0
Application_2074645598,1,54000,763.67,120,75000,75000,0,0,0
Application_144959075,1,0,350,126,35000,35000,0,0,1
Application_127457405,1,0,500,126,50000,50000,0,0,1
Application_652956366,0,25000,254.56,120,25000,25000,0,0,0
Application_474487263,1,0,250,126,25000,25000,0,0,1
Application_1065401414,1,69093,763.67,120,75000,75000,0,0,0
Application_661370338,1,5000,154.11,120,12500,15000,0,0,0
Application_438042117,1,0,250,126,25000,25000,0,0,1
Application_299068395,1,7500,84.45,120,0,7500,0,0,0
Application_438711887,1,5200,58.55,120,5250,5200,0,1,0
Application_761255267,1,2500,260,126,26000,26000,0,0,1
Application_2134267865,0,4664,475.51,120,5000,46700,0,0,0
Application_1467101602,1,6400,106.46,120,0,10000,0,0,0
Application_1276705319,1,0,360,126,40000,36000,0,1,1
Application_834541803,1,0,350,126,35000,35000,0,0,1
Application_112225006,0,8000,254.56,120,25000,25000,0,0,0
Application_227170121,0,20000,205.49,120,20000,20000,0,0,0
Application_1186011075,1,7804,166.44,120,16200,16200,0,0,0
Application_1431000094,1,0,250,126,25000,25000,0,0,1
Application_727229570,1,25000,254.56,120,25000,25000,0,0,0
Application_1450319805,1,20000,205.49,120,20000,20000,0,0,0
Application_1750066014,0,10000,106.46,120,10000,10000,0,0,0
Application_1256946882,0,1000,280,126,0,28000,0,0,1
Application_298129713,1,60000,610.93,120,75000,60000,0,1,0
Application_2105333511,1,10000,106.46,120,10000,10000,0,0,0
Application_200956558,1,9500.7,287.14,120,9500,28200,0,0,0
Application_1753972754,0,10700,243.5,120,30000,23700,0,1,0
Application_895713530,1,15000,154.11,120,15000,15000,0,0,0
Application_1536534288,1,1320,74.32,120,10000,6600,0,1,0
Application_1641565943,1,5000,56.3,120,5000,5000,0,0,0
Application_1751490782,1,5000,154.11,120,15000,15000,0,0,0
Application_198167506,1,0,250,126,0,25000,0,0,1
Application_1824029008,0,0,250,126,25000,25000,0,0,1
Application_893661271,0,44000,448.02,120,50000,44000,0,1,0
Application_1398266061,1,9000,101.34,120,15000,9000,0,1,0
Application_219576331,0,6500,240.42,120,15000,23400,0,0,0
Application_187778549,0,55000,763.67,120,75000,75000,0,0,0
Application_1297722987,0,0,560.02,120,55000,55000,0,0,0
Application_1138441532,1,35000,356.38,120,35000,35000,0,0,0
Application_1141800606,1,11925,254.56,120,25000,25000,0,0,0
Application_1567410642,1,6181,450.06,120,6000,44200,0,0,0
Application_355701690,1,10494,154.11,120,15000,15000,0,0,0
Application_1410406047,0,5000,300,126,0,30000,0,0,1
Application_1931739679,1,40000,407.29,120,40000,40000,0,0,0
Application_107990461,1,7500,84.45,120,7500,7500,0,0,0
Application_1087895834,1,500,509.11,120,50000,50000,0,0,0
Application_1382009065,1,40000,407.29,120,40000,40000,0,0,0
Application_1541647337,1,0,215.76,120,0,21000,0,0,0
Application_1180717049,1,3531.25,154.11,120,15000,15000,0,0,0
Application_609719509,1,30000,305.47,120,30000,30000,0,0,0
Application_964309178,1,0,417.47,120,41000,41000,0,0,0
Application_1667989141,1,50000,509.11,120,50000,50000,0,0,0
Application_2140045431,1,75000,763.67,120,75000,75000,0,0,0
Application_1353447445,1,30000,305.47,120,30000,30000,0,0,0
Application_1083885618,1,50000,509.11,120,50000,50000,0,0,0
Application_163804730,1,15000,509.11,120,50000,50000,0,0,0
Application_450127919,1,50000,509.11,120,50000,50000,0,0,0
Application_1077139293,1,26000,356.38,120,35000,35000,0,0,0
Application_1954655928,1,0,350,126,35000,35000,0,0,1
Application_56106793,1,10000,106.46,120,10000,10000,0,0,0
Application_1717915911,1,0,626.21,120,61500,61500,0,0,0
Application_1043782904,1,6000,67.56,120,6000,6000,0,0,0
Application_1540923403,1,15000,154.11,120,15000,15000,0,0,0
Application_933475652,0,5000,300,126,30000,30000,0,0,1
Application_1735741695,0,2520.97,130.94,120,7500,12300,0,0,0
Application_2019969184,1,0,300,126,30000,30000,0,0,1
Application_751588709,0,0,550,126,55000,55000,0,0,1
Application_1714608768,1,95.02,632.32,120,62500,62100,0,1,0
Application_821671808,1,0,350,126,0,35000,0,0,1
Application_1144411709,1,0,400,126,0,40000,0,0,1
Application_765506387,1,39500,402.2,120,42300,39500,0,1,0
Application_628662805,0,35000,356.38,120,35000,35000,0,0,0
Application_820509737,1,6500,73.19,120,6500,6500,0,0,0
Application_438919132,0,10333,407.29,120,0,40000,0,0,0
Application_825284974,1,0,650,126,65000,65000,0,0,1
Application_965842748,0,0,500,126,18000,50000,0,0,1
Application_465680144,1,0,270,126,25000,27000,0,0,1
Application_1562170126,0,10000,106.46,120,10000,10000,0,0,0
Application_1737095579,1,36000,366.56,120,37500,36000,0,1,0
Application_1587940519,1,0,250,126,25000,25000,0,0,1
Application_1720955378,1,15397.43,269.83,120,26500,26500,0,0,0
Application_1793173151,0,0,250,126,25000,25000,0,0,1
Application_706198046,0,20000,205.49,120,20000,20000,0,0,0
Application_1220006118,0,5308,305.47,120,30000,30000,0,0,0
Application_855901489,1,31500,458.2,120,45000,45000,0,0,0
Application_101281963,0,5000,375,126,37500,37500,0,0,1
Application_1546890088,1,0,500,126,0,50000,0,0,1
Application_1405620680,1,15000,154.11,120,15000,15000,0,0,0
Application_722365864,0,70,160.28,120,15800,15600,0,1,0
Application_69370459,0,7000,226.03,120,22000,22000,0,0,0
Application_211694290,0,16000,164.39,120,17000,16000,0,1,0
Application_70563300,1,30000,305.47,120,30000,30000,0,0,0
Application_662867324,0,0,228.09,120,20500,22200,0,0,0
Application_263050310,1,5000,300,126,0,30000,0,0,1
Application_478366268,1,6150,519.29,120,51000,51000,0,0,0
Application_107048111,0,10000,610.93,120,60000,60000,0,0,0
Application_602036798,1,35000,356.38,120,35000,35000,0,0,0
Application_608845327,1,0,750,126,0,75000,0,0,1
Application_661982228,0,10000,106.46,120,10000,10000,0,0,0
Application_823561619,0,5000,56.3,120,5000,5000,0,0,0
Application_1884371893,0,0,250,126,25000,25000,0,0,1
Application_140466456,1,10000,407.29,120,40000,40000,0,0,0
Application_1131974200,1,40000,407.29,120,40000,40000,0,0,0
Application_1032862024,0,1325,330.92,120,0,32500,0,0,0
Application_1248970009,1,0,780,120,75000,75000,0,0,0
Application_2021390880,1,0,250,126,0,25000,0,0,1
Application_1764494728,1,50000,509.11,120,0,50000,0,0,0
Application_42107893,1,3600,610.93,120,60000,60000,0,0,0
Application_1094370739,0,20000,205.49,120,20000,20000,0,0,0
Application_1174114825,0,15000,164.39,120,16000,16000,0,0,0
Application_2013830829,0,15000,154.11,120,15000,15000,0,0,0
Application_1242477998,1,15000,356.38,120,15000,35000,0,0,0
Application_38536393,1,75000,763.67,120,0,75000,0,0,0
Application_1897975199,0,33,419.51,120,0,41200,0,0,0
Application_1829392718,1,27500,280.01,120,27500,27500,0,0,0
Application_428745471,0,25148.36,303.43,120,29800,29800,0,0,0
Application_1903689163,1,31000,315.65,120,42000,31000,0,1,0
Application_948081892,1,0,250,126,25000,25000,0,0,1
Application_746403636,0,0,270,126,27000,27000,0,0,1
Application_1325117141,0,21000,254.56,120,25000,25000,0,0,0
Application_713675823,0,17500,179.8,120,17500,17500,0,0,0
Application_1754660645,1,72.95,261.68,120,25000,25700,0,0,0
Application_1862468287,0,0,595.15,120,60000,58450,0,1,0
Application_81928342,1,0,285,126,28500,28500,0,0,1
Application_1613754741,1,0,400,126,0,40000,0,0,1
Application_1731589435,1,25000,254.56,120,25000,25000,0,0,0
Application_1946760193,0,0,750,126,0,75000,0,0,1
Application_2086686091,1,40000,407.29,120,40000,40000,0,0,0
Application_159634573,1,0,260,126,26000,26000,0,0,1
Application_549264279,1,75000,763.67,120,75000,75000,0,0,0
Application_2045194309,1,15000,154.11,120,15000,15000,0,0,0
Application_105906022,0,1154,305.47,120,30000,30000,0,0,0
Application_1871723330,1,312.85,254.56,120,25000,25000,0,0,0
Application_347922674,1,0,270,126,0,27000,0,0,1
Application_1417583092,1,0,750,126,0,75000,0,0,1
Application_966891264,0,10000,106.46,120,10000,10000,0,0,0
Application_80850284,1,6354,560.02,120,5000,55000,0,0,0
Application_2064669284,1,75000,763.67,120,75000,75000,0,0,0
Application_591454326,1,10100,164.39,120,16000,16000,0,0,0
Application_1594305363,1,0,550,126,55000,55000,0,0,1
Application_297311392,1,0,660,126,66000,66000,0,0,1
Application_742991529,0,0,300,126,30000,30000,0,0,1
Application_562058851,1,10000,650,126,0,65000,0,0,1
Application_1964644191,1,25000,254.56,120,25000,25000,0,0,0
Application_238546830,0,0,305.47,120,30000,30000,0,0,0
Application_190170308,1,12100,356.38,120,35000,35000,0,0,0
Application_810658733,1,0,392.02,120,38150,38500,0,0,0
Application_1687637096,0,20000,205.49,120,20000,20000,0,0,0
Application_227299976,1,25000,254.56,120,25000,25000,0,0,0
Application_2032179032,0,41600,763.67,120,75000,75000,0,0,0
Application_1521502972,0,0,350,126,35000,35000,0,0,1
Application_913122133,1,10000,106.46,120,10000,10000,0,0,0
Application_1029674102,1,6000,133.07,120,12500,12500,0,0,0
Application_762713408,1,0,250,126,25000,25000,0,0,1
Application_1136138244,1,42000,427.65,120,42000,42000,0,0,0
Application_1765577987,1,25000,254.56,120,25000,25000,0,0,0
Application_1314823602,0,15000,154.11,120,15000,15000,0,0,0
Application_139380272,1,0,650,126,0,65000,0,0,1
Application_2051799809,1,0,300,126,0,30000,0,0,1
Application_44859446,1,0,250,126,0,25000,0,0,1
Application_1153332543,1,5000,250,126,0,25000,0,0,1
Application_1469836149,0,30000,305.47,120,30000,30000,0,0,0
Application_329140480,1,61000,621.12,120,75000,61000,0,1,0
Application_1519103595,0,15000,154.11,120,15000,15000,0,0,0
Application_681746663,1,3000,300,126,30000,30000,0,0,1
Application_1208202898,0,10433,195.21,120,19000,19000,0,0,0
Application_250158591,0,9000,250,126,25000,25000,0,0,1
Application_434354946,1,30000,305.47,120,25000,30000,0,0,0
Application_508938604,1,10300,154.11,120,15000,15000,0,0,0
Application_1956665823,1,0,400,126,0,40000,0,0,1
Application_1408009203,0,0,320,126,0,32000,0,0,1
Application_1839163450,1,3612,164.39,120,15000,16000,0,0,0
Application_1985757094,1,35000,427.65,120,0,42000,0,0,0
Application_2081673241,0,8504,106.46,120,10000,10000,0,0,0
Application_2010104450,1,20000,205.49,120,20000,20000,0,0,0
Application_1012862839,0,5000,56.3,120,5000,5000,0,0,0
Application_1711867932,1,15000,154.11,120,15000,15000,0,0,0
Application_458227713,1,5000,56.3,120,5000,5000,0,0,0
Application_465715339,0,17000,174.66,120,17000,17000,0,0,0
Application_1608263264,1,0,300,126,30000,30000,0,0,1
Application_1585601222,1,35000,356.38,120,35000,35000,0,0,0
Application_173122257,1,49118,712.76,120,50000,70000,0,0,0
Application_495428388,1,55000,560.02,120,55000,55000,0,0,0
Application_853712921,1,0,260,120,25000,25000,0,0,0
Application_1069511528,1,0,205.49,120,0,20000,0,0,0
Application_1273931422,1,0,300,126,27500,30000,0,0,1
Application_109718783,1,25000,254.56,120,25000,25000,0,0,0
Application_306086229,1,20000,205.49,120,20000,20000,0,0,0
Application_448783031,1,0,250,126,25000,25000,0,0,1
Application_1698334648,1,5000,254.56,120,25000,25000,0,0,0
Application_1375807341,0,0,300,126,0,30000,0,0,1
Application_357880380,1,2200,184.94,120,16800,18000,0,0,0
Application_1225025970,1,4000,236.31,120,23000,23000,0,0,0
Application_1672037226,0,7308,763.67,120,15000,75000,0,0,0
Application_497474417,1,0,300,126,30000,30000,0,0,1
Application_1093861933,1,0,300,126,30000,30000,0,0,1
Application_1941614665,1,4036,292.23,120,0,28700,0,0,0
Application_1846291324,0,0,500,126,50000,50000,0,0,1
Application_417539169,1,0,250,126,25000,25000,0,0,1
Application_1771690507,1,12500,133.07,120,12500,12500,0,0,0
Application_1288727835,1,15000,154.11,120,15000,15000,0,0,0
Application_394037983,1,4100,295.29,120,29000,29000,0,0,0
Application_339123229,1,0,500,126,50000,50000,0,0,1
Application_2116062822,1,0,127.75,120,12000,12000,0,0,0
Application_375142001,1,2000,300,126,0,30000,0,0,1
Application_1775620157,1,2000,700,126,70000,70000,0,0,1
Application_998666405,1,0,460.24,120,45000,45200,0,0,0
Application_2086754710,1,0,184.94,120,18000,18000,0,0,0
Application_2047886665,1,3700,376.74,120,37000,37000,0,0,0
Application_1524859554,1,64200,653.7,120,75000,64200,0,1,0
Application_1959538261,1,0,80,126,10000,7500,0,1,1
Application_216444008,1,3500,265,126,28000,26500,0,1,1
Application_286137335,1,3600,84.45,120,7500,7500,0,0,0
Application_292866700,1,20000,205.49,120,20000,20000,0,0,0
Application_310417357,1,22500,356.38,120,35000,35000,0,0,0
Application_906296960,0,0,350,126,50000,35000,0,1,1
Application_2024477286,1,18000,184.94,120,18000,18000,0,0,0
Application_1152706558,0,10000,106.46,120,10000,10000,0,0,0
Application_1988195018,1,10000,106.46,120,10000,10000,0,0,0
Application_2099334395,1,40000,407.29,120,40000,40000,0,0,0
Application_1353848792,1,0,330,126,33000,33000,0,0,1
Application_1173481848,1,15000,600,126,60000,60000,0,0,1
Application_199635820,0,30000,305.47,120,30000,30000,0,0,0
Application_197229144,0,2086,78.82,120,7000,7000,0,0,0
Application_767764149,0,0,310,126,14500,31000,0,0,1
Application_104922918,1,6060,154.11,120,15000,15000,0,0,0
Application_1989234441,1,0,750,126,75000,75000,0,0,1
Application_345264629,1,23041,627.23,120,61600,61600,0,0,0
Application_1365116675,1,0,300,126,0,30000,0,0,1
Application_398065440,1,30000,305.47,120,30000,30000,0,0,0
Application_178100585,0,0,495,126,49500,49500,0,0,1
Application_1118794258,1,0,650,126,58500,65000,0,0,1
Application_1623687781,1,7000,78.82,120,7000,7000,0,0,0
Application_1801822059,0,10000,106.46,120,10000,10000,0,0,0
Application_1173289988,0,5000,56.3,120,5000,5000,0,0,0
Application_1738270116,1,57000,580.39,120,70000,57000,0,1,0
Application_972486124,1,0,350,126,35000,35000,0,0,1
Application_926052296,0,10200,160.28,120,16000,15600,0,1,0
Application_2008203162,1,13000,138.39,120,13000,13000,0,0,0
Application_1291971664,1,0,550,126,75000,55000,0,1,1
Application_175918237,1,200,56.3,120,5000,5000,0,0,0
Application_359276048,1,5000,300,126,30000,30000,0,0,1
Application_583747115,1,0,520,126,60000,52000,0,1,1
Application_1307546210,1,25000,254.56,120,25000,25000,0,0,0
Application_637297513,1,3500,106.46,120,9000,10000,0,0,0
Application_1072302976,1,1000,254.56,120,0,25000,0,0,0
Application_313527996,1,0,300,126,0,30000,0,0,1
Application_1480117653,1,5000,560.02,120,55000,55000,0,0,0
Application_760841149,1,0,455,126,42500,45500,0,0,1
Application_749923491,0,16500,169.53,120,30000,16500,0,1,0
Application_240111953,0,500,159.25,120,16000,15500,0,1,0
Application_1690998892,0,4930,122.43,120,5000,11500,0,0,0
Application_1278754356,0,200,142.65,120,15000,13400,0,1,0
Application_1695492315,0,2000,154.11,120,15000,15000,0,0,0
Application_428955021,1,9880,195.21,120,0,19000,0,0,0
Application_1241999769,0,909,220.9,120,21500,21500,0,0,0
Application_1785468553,0,0,250,126,25000,25000,0,0,1
Application_788699480,0,0,300,126,35500,30000,0,1,1
Application_836856058,1,0,205.49,120,0,20000,0,0,0
Application_1693205382,0,5000,56.3,120,5000,5000,0,0,0
Application_742173495,1,10000,106.46,120,10000,10000,0,0,0
Application_737324367,1,50,280.01,120,20000,27500,0,0,0
Application_545474396,1,1999.72,81.64,120,7250,7250,0,0,0
Application_1131812437,1,50000,509.11,120,50000,50000,0,0,0
Application_2088969676,1,22500,231.17,120,35000,22500,0,1,0
Application_321053191,1,4351.5,305.47,120,30000,30000,0,0,0
Application_2065559138,1,25953.37,320.74,120,31500,31500,0,0,0
Application_1992619767,1,20000,205.49,120,20000,20000,0,0,0
Application_852716835,0,12000,127.75,120,18500,12000,0,1,0
Application_1609027595,1,0,90.08,120,0,8000,0,0,0
Application_1079472664,0,5000,70.94,120,5000,6300,0,0,0
Application_233064512,0,14050,205.49,120,50000,20000,0,1,0
Application_2123204513,1,10000,295.29,120,10000,29000,0,0,0
Application_1913890786,0,30000,305.47,120,30000,30000,0,0,0
Application_1795986679,1,16050,205.49,120,20000,20000,0,0,0
Application_1511779865,0,13000,580,126,0,58000,0,0,1
Application_1957651168,1,2399,386.93,120,38000,38000,0,0,0
Application_1623704275,1,75000,763.67,120,75000,75000,0,0,0
Application_166588001,1,30000,305.47,120,30000,30000,0,0,0
Application_1408362802,0,7500,483.66,120,47500,47500,0,0,0
Application_327072822,1,0,250,126,25000,25000,0,0,1
Application_942057035,0,1684,106.46,120,5000,10000,0,0,0
Application_1103698005,0,0,222.95,120,20000,21700,0,0,0
Application_1569683122,1,12500,560.02,120,55000,55000,0,0,0
Application_1527338408,0,20000,205.49,120,15000,20000,0,0,0
Application_13944300,1,0,750,126,75000,75000,0,0,1
Application_1196211316,1,0,400,126,40000,40000,0,0,1
Application_519214643,1,12000,154.11,120,15000,15000,0,0,0
Application_132038140,1,22000,226.03,120,25250,22000,0,1,0
Application_922011706,1,0,535,126,75000,53500,0,1,1
Application_78080859,1,10000,106.46,120,10000,10000,0,0,0
Application_1768718354,1,4453,356.38,120,0,35000,0,0,0
Application_1542614392,1,32000,325.83,120,32000,32000,0,0,0
Application_1240814574,1,0,250,126,0,25000,0,0,1
Application_1630913903,0,20000,205.49,120,20000,20000,0,0,0
Application_231527175,0,25000,254.56,120,25000,25000,0,0,0
Application_1307811463,0,14000,149.04,120,20000,14000,0,1,0
Application_1784981500,1,15000,154.11,120,15000,15000,0,0,0
Application_888343256,1,1200,335,126,0,33500,0,0,1
Application_581695948,1,12900,305.47,120,0,30000,0,0,0
Application_1031742655,0,7954,264.74,120,26000,26000,0,0,0
Application_1044081389,1,75000,763.67,120,0,75000,0,0,0
Application_614406430,1,75000,763.67,120,75000,75000,0,0,0
Application_649919254,1,20000,205.49,120,20000,20000,0,0,0
Application_1694956311,0,15164,366.56,120,35000,36000,0,0,0
Application_370524880,0,0,540,126,60000,54000,0,1,1
Application_880283627,1,30000,305.47,120,30000,30000,0,0,0
Application_255704360,1,18000,184.94,120,18000,18000,0,0,0
Application_1423878486,1,5000,300,126,0,30000,0,0,1
Application_308949717,1,0,700,126,70000,70000,0,0,1
Application_1304365916,1,12500,133.07,120,7500,12500,0,0,0
Application_1167919196,0,25000,254.56,120,0,25000,0,0,0
Application_1376348282,1,63000,641.48,120,67000,63000,0,1,0
Application_642367414,1,0,437.84,120,43000,43000,0,0,0
Application_1342845149,1,15000,154.11,120,15000,15000,0,0,0
Application_2114763562,1,0,395,126,0,39500,0,0,1
Application_1669650118,1,0,684,126,0,68400,0,0,1
Application_905349890,1,13000,159.25,120,15500,15500,0,0,0
Application_864228968,0,2953,330.92,120,32500,32500,0,0,0
Application_1793022941,0,15000,154.11,120,15000,15000,0,0,0
Application_1986875818,1,0,350,126,35000,35000,0,0,1
Application_1792989829,0,4500,305.47,120,30000,30000,0,0,0
Application_795434722,1,3300,407.29,120,40000,40000,0,0,0
Application_1694469667,1,22500,231.17,120,22500,22500,0,0,0
Application_1803270801,1,25000,254.56,120,15000,25000,0,0,0
Application_1098498254,1,75000,763.67,120,75000,75000,0,0,0
Application_1058590424,1,0,250,126,0,25000,0,0,1
Application_1900831405,1,0,300,126,30000,30000,0,0,1
Application_1583681139,1,2500,275,126,27500,27500,0,0,1
Application_95249419,1,9500,590.57,120,15000,58000,0,0,0
Application_908129971,1,0,250,126,25000,25000,0,0,1
Application_2067516303,0,19162,254.56,120,25000,25000,0,0,0
Application_1596032771,0,5096.76,70.94,120,7000,6300,0,1,0
Application_1122854866,0,1200,117.1,120,15000,11000,0,1,0
Application_1782198949,1,16617,717.85,120,0,70500,0,0,0
Application_1159647718,1,15500,159.25,120,15500,15500,0,0,0
Application_494716403,1,0,360,126,36000,36000,0,0,1
Application_1605786633,1,10300,254.56,120,10000,25000,0,0,0
Application_2022281352,0,15000,154.11,120,15000,15000,0,0,0
Application_1686397683,1,5000,56.3,120,5000,5000,0,0,0
Application_186670484,1,29800,303.43,120,35000,29800,0,1,0
Application_601987144,1,0,250,126,25000,25000,0,0,1
Application_1010825982,1,0,700,126,75000,70000,0,1,1
Application_917933158,1,0,300,126,30000,30000,0,0,1
Application_161248895,0,10000,106.46,120,10000,10000,0,0,0
Application_851943059,1,15000,154.11,120,15000,15000,0,0,0
Application_1360556476,0,10000,106.46,120,10000,10000,0,0,0
Application_607669715,0,2685,200.35,120,19500,19500,0,0,0
Application_249437501,1,20000,205.49,120,0,20000,0,0,0
Application_113709871,1,0,550,126,55000,55000,0,0,1
Application_1751472175,1,2616,371.65,120,36500,36500,0,0,0
Application_600084950,0,0,371.65,120,35000,36500,0,0,0
Application_88473878,1,17000,174.66,120,17000,17000,0,0,0
Application_1425136490,1,6000,67.56,120,6000,6000,0,0,0
Application_595363130,1,0,450,126,0,45000,0,0,1
Application_1299469760,0,26500,269.83,120,26500,26500,0,0,0
Application_48490086,1,35000,356.38,120,35000,35000,0,0,0
Application_1386564931,0,973,509.11,120,50500,50000,0,1,0
Application_695714980,1,12490,171.48,120,17250,16690,0,1,0
Application_409698808,1,29000,295.29,120,29000,29000,0,0,0
Application_1469856555,1,1100,340,126,34000,34000,0,0,1
Application_1765755529,1,27500,280.01,120,45000,27500,0,1,0
Application_264669276,1,0,250,126,25000,25000,0,0,1
Application_1346708837,1,0,250,126,25000,25000,0,0,1
Application_1099777932,0,0,300,126,30000,30000,0,0,1
Application_542586744,1,15000,154.11,120,15000,15000,0,0,0
Application_2009085424,1,60000,610.93,120,60000,60000,0,0,0
Application_672929604,0,50000,509.11,120,50000,50000,0,0,0
Application_1271426699,1,7000,78.82,120,7000,7000,0,0,0
Application_420528716,1,15000,154.11,120,15000,15000,0,0,0
Application_24270864,1,15000,154.11,120,15000,15000,0,0,0
Application_723389752,0,0,358,126,35800,35800,0,0,1
Application_1509740627,1,6503,728.03,120,6500,71500,0,0,0
Application_372771478,1,25000,254.56,120,25000,25000,0,0,0
Application_1702207070,0,0,128.49,120,12070,12070,0,0,0
Application_16788049,1,0,458.2,120,50000,45000,0,1,0
Application_1354066062,1,25000,254.56,120,25000,25000,0,0,0
Application_1495351732,1,6800,76.57,120,6750,6800,0,0,0
Application_1140599197,1,0,525,126,0,52500,0,0,1
Application_206958042,1,60000,610.93,120,60000,60000,0,0,0
Application_1488146222,1,54000,549.84,120,54000,54000,0,0,0
Application_182230304,1,46000,468.38,120,46000,46000,0,0,0
Application_1636466059,0,9000,101.34,120,12500,9000,0,1,0
